date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2025-01-09,Round 2,MS,CHI Yu Jen Rank 32 Elo 2073 (+31),15-21 / 21-14 / 21-12,LEE Cheuk Yiu Rank 21 Elo 2139 (-31),57,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,WD,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2116 (+15),11-21 / 21-16 / 21-7,Benyapa .. / Nuntakarn.. Rank 18 Elo 1960 (-15),60,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,XD,YANG Po.. / HU Ling .. (6) Rank 10 Elo 1928 (+14),16-21 / 21-9 / 24-22,Callum H.. / Estelle VA.. Rank 35 Elo 1753 (-19),57,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,XD,Thom GI.. / Delphine .. Rank 15 Elo 2071 (+25),18-21 / 21-12 / 22-20,GUO Xin .. / CHEN Fa.. (8) Rank 12 Elo 2061 (-25),77,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,MD,KIM Won .. / SEO Seun.. Rank Elo 1635 (+96),21-17 / 21-16,LIANG W.. / WANG C.. (2) Rank 2 Elo 2270 (-50),39,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,XD,Dechapol.. / Supissara .. Rank 57 Elo 2013 (+46),21-14 / 21-19,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2346 (-44),32,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,WS,YEO Jia Min (7) Rank 12 Elo 2148 (+34),21-14 / 21-10,GAO Fang jie Rank 18 Elo 2271 (-33),33,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2443 (+1),21-11 / 21-10,Alexande.. / Julie MAC.. Rank 50 Elo 1752 (-1),34,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,MS,NG Ka Long Angus Rank 17 Elo 2190 (+21),23-21 / 10-21 / 21-17,Toma Junior POPOV Rank 19 Elo 2136 (-22),84,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,XD,CHENG .. / ZHANG .. (7) Rank 11 Elo 2006 (+14),21-13 / 22-20,DHRUV .. / Tanisha C.. Rank 69 Elo 1833 (-16),44,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,MD,CHEN Bo.. / LIU Yi Rank 18 Elo 1969 (+30),21-17 / 16-21 / 21-15,CHIU Hsi.. / WANG Ch.. Rank 35 Elo 2008 (-30),59,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,XD,Hiroki MI.. / Natsu SAI.. Rank 14 Elo 1958 (+29),21-17 / 21-17,Dejan FE.. / Gloria E.. (5) Rank 8 Elo 1991 (-29),42,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-08,Round 1,WD,HU Ling .. / JHENG Y.. Rank 57 Elo 1744 (+16),14-21 / 17-18 Ret.,Setyana .. / Sara THY.. Rank Elo 1781 (-15),40,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-08,Round 1,MD,Nur Mohd.. / TAN Wee .. Rank 32 Elo 1904 (+15),21-15 / 12-21 / 21-18,XIE Hao .. / ZENG Wei.. Rank 40 Elo 1734 (-20),60,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-08,Round 1,WS,Julie Dawall JAKOBSEN Rank 36 Elo 1904 (+13),21-14 / 21-12,AAKARSHI KASHYAP Rank 46 Elo 1691 (-19),36,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-08,Round 1,MD,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2191 (+3),21-10 / 16-21 / 21-5,LU Ming .. / TANG Kai .. Rank 43 Elo 1705 (-5),56,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-08,Round 1,MD,LEE Fan.. / LEE Fang-.. Rank 27 Elo 1811 (+28),21-16 / 21-12,LIU Kuan.. / YANG Po .. Rank 33 Elo 1771 (-30),37,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-08,Round 1,WD,SUNG Sh.. / YU Chien .. Rank 22 Elo 1778 (+17),21-15 / 21-15,ONG Xin .. / Carmen TI.. Rank 125 Elo 1597 (-29),39,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2313 (+1),21-9 / 21-6,Paulina C.. / Kornelia M.. Rank 69 Elo 1663 (-2),25,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WS,Pornpawee CHOCHU.. (8) Rank 13 Elo 2247 (+4),21-17 / 18-21 / 21-8,Anupama UPADHYAYA Rank 45 Elo 1796 (-4),58,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MD,Sabar Ka.. / Moh Reza.. Rank 11 Elo 2092 (+2),7-12 Ret.,Rasmus .. / Frederik S.. Rank 15 Elo 1887 (-3),12,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,XD,Dechapol.. / Supissara .. Rank 57 Elo 1995 (+18),21-12 / 21-14,YE Hong .. / Nicole Go.. Rank 64 Elo 1875 (-19),29,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MD,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2148 (+4),21-15 / 16-21 / 21-10,CHEN Z.. / Presley S.. Rank 37 Elo 1740 (-6),58,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,XD,GUO Xin .. / CHEN Fa.. (8) Rank 12 Elo 2049 (+12),21-13 / 21-16,CHEN Ch.. / HSU Yin-.. Rank 30 Elo 1840 (-14),34,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MS,LIN Chun-Yi Rank 14 Elo 2193 (+20),9-21 / 21-18 / 21-7,Rasmus GEMKE Rank 30 Elo 2127 (-21),58,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WD,Misaki M.. / Chiharu S.. Rank Elo 1800 (+34),23-21 / 21-12,Tanisha .. / Ashwini P.. (8) Rank 16 Elo 1823 (-33),49,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MD,JIN Yong / KANG Min.. Rank Elo 1868 (+17),21-18 / 21-14,CHEN Zh.. / LIN Yu Chi.. Rank 39 Elo 1716 (-23),39,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,XD,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2343 (+3),18-21 / 21-8 / 23-21,Ruttanap.. / Jhenicha .. Rank 26 Elo 1869 (-4),55,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MD,ONG Yew.. / TEO Ee Yi Rank 24 Elo 1889 (+45),15-21 / 21-17 / 21-13,Fajar ALF.. / Muhamm.. (4) Rank 4 Elo 2117 (-40),62,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WS,HAN Yue (3) Rank 5 Elo 2315 (+5),22-20 / 21-7,PAI Yu Po Rank 30 Elo 1900 (-5),38,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WS,CHIU Pin-Chian Rank 32 Elo 1889 (+18),21-11 / 19-21 / 21-17,Lauren LAM Rank 41 Elo 1759 (-22),56,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MS,Anders ANTONSEN (2) Rank 2 Elo 2379 (+6),21-17 / 21-10,WANG Tzu Wei Rank 24 Elo 2009 (-5),46,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,MS,Kodai NARAOKA (8) Rank 8 Elo 2244 (+12),23-21 / 21-9,Christo POPOV Rank 25 Elo 2042 (-12),41,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 1969 (+9),21-16 / 21-17,Julie MA.. / Ciara TOR.. Rank 41 Elo 1701 (-14),43,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WS,Malvika BANSOD Rank 31 Elo 1913 (+25),21-15 / 21-16,GOH Jin Wei Rank 42 Elo 1876 (-26),45,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,XD,Thom GI.. / Delphine .. Rank 15 Elo 2063 (+8),21-9 / 21-12,Mads VE.. / Christine .. Rank 28 Elo 1758 (-11),34,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WD,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2112 (+4),21-14 / 21-14,FAN Ka Y.. / YAU Mau .. Rank 63 Elo 1697 (-7),35,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025
2025-01-08,Round 1,WS,Pornpicha CHOEIKEEW.. Rank 44 Elo 1809 (+38),21-7 / 15-21 / 21-17,Kaoru SUGIYAMA Rank 39 Elo 1876 (-34),56,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,WS,WANG Zhi Yi (2) Rank 2 Elo 2478 (+2),21-9 / 21-13,HSU Wen Chi Rank 29 Elo 1942 (-2),33,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MD,KIM Won .. / SEO Seun.. Rank Elo 1500 (+135),21-17 / 21-11,Junaidi A.. / YAP Roy .. Rank 23 Elo 1873 (-53),45,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,Anthony Sinisuka GINTI.. Rank 10 Elo 2182 (+19),21-12 / 21-18,LEE Chia Hao Rank 23 Elo 2095 (-19),41,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,LI Shi Feng (7) Rank 7 Elo 2300 (+7),21-11 / 21-16,Priyanshu RAJAWAT Rank 34 Elo 1970 (-7),39,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,WD,KIM Hye .. / KONG He.. Rank 65 Elo 1871 (+17),21-12 / 21-9,YEUNG .. / YEUNG .. (7) Rank 15 Elo 1714 (-23),41,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,Koki WATANABE Rank 11 Elo 2242 (+16),21-13 / 21-18,LOH Kean Yew Rank 13 Elo 2108 (-17),46,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,XD,Sathish K.. / Aadya VA.. Rank 34 Elo 1699 (+28),21-13 / 21-15,Ashith S.. / Amrutha P.. Rank 54 Elo 1583 (-40),27,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2265 (+5),21-18 / 21-18,KIM Gi Ju.. / KIM Sa R.. Rank 74 Elo 1860 (-5),34,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,WD,Benyapa .. / Nuntakarn.. Rank 18 Elo 1957 (+3),21-17 / 21-10,Rutaparn.. / Swetaparn.. Rank 38 Elo 1489 (-10),36,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,WS,GAO Fang jie Rank 18 Elo 2265 (+6),19-21 / 21-19 / 21-13,Kirsty GILMOUR Rank 28 Elo 1940 (-7),67,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,NG Ka Long Angus Rank 17 Elo 2157 (+33),16-21 / 21-19 / 21-11,WENG Hong Yang Rank 20 Elo 2265 (-33),76,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,Kunlavut VITIDSARN (5) Rank 5 Elo 2323 (+18),21-11 / 12-21 / 23-21,Alex LANIER Rank 18 Elo 2227 (-19),80,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,XD,CHENG .. / ZHANG .. (7) Rank 11 Elo 1991 (+15),21-8 / 21-12,Robin TA.. / Alexandra .. Rank 124 Elo 1823 (-17),29,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,XD,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2058 (+6),21-15 / 21-19,Presley S.. / Jennie GA.. Rank 106 Elo 1687 (-9),36,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,PRANNOY H. S. Rank 26 Elo 2059 (+18),21-12 / 17-21 / 21-15,Brian YANG Rank 28 Elo 1944 (-19),89,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,XD,DHRUV .. / Tanisha C.. Rank 69 Elo 1799 (+34),21-13 / 21-14,KO Sung .. / EOM Hye .. Rank 102 Elo 1819 (-33),30,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,MS,Toma Junior POPOV Rank 19 Elo 2093 (+43),21-8 / 14-21 / 26-24,Jonatan CHRISTIE (3) Rank 3 Elo 2358 (-41),81,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-08,Round 1,WS,YEO Jia Min (7) Rank 12 Elo 2137 (+11),21-16 / 21-13,SUNG Shuo Yun Rank 24 Elo 1907 (-12),45,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-07,Round 1,MS,CHI Yu Jen Rank 32 Elo 2032 (+41),21-14 / 21-7,Lakshya SEN Rank 12 Elo 2251 (-39),35,https://badmintonranks.com/tournament?id=14377,6,Malaysia_Open_2025
2025-01-07,Round 1,WS,Putri Kusuma WARDANI Rank 17 Elo 2121 (+36),21-8 / 21-14,Gregoria Mariska TUN.. (4) Rank 6 Elo 2276 (-36),31,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MD,MAN Wei.. / TEE Kai .. Rank 14 Elo 1996 (+19),21-12 / 21-17,Kenya MI.. / Hiroki OK.. Rank 19 Elo 1903 (-21),38,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WD,Vivian H.. / LIM Chiew.. Rank 43 Elo 1538 (+44),21-11 / 21-17,CHENG .. / SUN Yu H.. Rank 62 Elo 1414 (-61),34,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,XD,CHEN Ta.. / TOH Ee .. (3) Rank 5 Elo 2206 (+1),21-8 / 21-9,WU Hsua.. / YANG Ch.. Rank 40 Elo 1639 (-4),27,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WD,Lanny Tri.. / Siti Fadia .. Rank 80 Elo 1838 (+48),19-21 / 21-14 / 21-13,Pearly TA.. / THINAAH.. (3) Rank 6 Elo 2072 (-41),63,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MS,LEE Cheuk Yiu Rank 21 Elo 2093 (+46),21-17 / 21-13,Viktor AXELSEN (4) Rank 4 Elo 2462 (-45),38,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WS,Ratchanok INTANON Rank 16 Elo 2167 (+5),21-11 / 21-6,LO Sin Yan Happy Rank 50 Elo 1762 (-6),32,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,XD,YANG Po.. / HU Ling .. (6) Rank 10 Elo 1923 (+5),21-18 / 22-24 / 21-17,TANG Ch.. / NG Tsz Ya.. Rank Elo 1500 (-12),61,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WD,HSIEH P.. / HUNG En-.. Rank 25 Elo 1867 (+40),21-14 / 21-14,Febriana .. / Amallia C.. (5) Rank 9 Elo 1999 (-36),36,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MD,Daniel LU.. / Mads VES.. Rank 26 Elo 1831 (+54),21-15 / 9-21 / 21-18,GOH Sze.. / Nur IZZU.. (3) Rank 3 Elo 2182 (-45),52,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MD,CHEN Bo.. / LIU Yi Rank 18 Elo 1950 (+19),21-11 / 17-21 / 21-18,Peeratch.. / Pakkapon .. Rank 30 Elo 1835 (-21),58,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MD,CHIU Hsi.. / WANG Ch.. Rank 35 Elo 1963 (+45),21-16 / 18-21 / 22-20,Kim AST.. / Anders S.. (1) Rank 1 Elo 2234 (-42),63,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WD,CHANG .. / YANG Chi.. Rank 23 Elo 1738 (+33),21-19 / 17-21 / 21-11,Polina B.. / Yevheniia .. Rank 24 Elo 1706 (-36),50,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 1987 (+10),21-17 / 21-10,GO Pei K.. / TEOH Mei.. Rank 73 Elo 1735 (-14),38,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MD,Christo P.. / Toma Juni.. Rank 29 Elo 1753 (+36),21-17 / 21-12,Christoph.. / Matthew .. Rank 42 Elo 1757 (-35),39,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WS,AN Se Young (1) Rank 1 Elo 2605 (+1),21-12 / 21-13,Line CHRISTOPHERSEN Rank 35 Elo 1877 (-1),36,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,MS,LU Guang Zu Rank 16 Elo 2223 (+19),21-17 / 16-21 / 21-13,LEONG Jun Hao Rank 29 Elo 2137 (-19),80,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2442 (+1),21-17 / 21-12,Gregory .. / Jenny MAI.. Rank 41 Elo 1687 (-1),40,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2380 (+1),21-10 / 21-10,Julie FIN.. / Mai SURR.. Rank 48 Elo 1702 (-2),37,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,XD,Hiroki MI.. / Natsu SAI.. Rank 14 Elo 1930 (+28),22-20 / 21-10,TAN Kian.. / LAI Pei Jin.. Rank 19 Elo 1930 (-27),37,https://badmintonranks.com/tournament?id=14377,7,Malaysia_Open_2025
2025-01-07,Round 1,XD,Alexande.. / Julie MAC.. Rank 50 Elo 1712 (+40),21-17 / 21-15,HEE Yon.. / JIN Yu Jia Rank 126 Elo 1722 (-39),35,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,WS,Mia BLICHFELDT Rank 27 Elo 2071 (+31),15-21 / 21-14 / 21-16,Tomoka MIYAZAKI (6) Rank 11 Elo 2140 (-31),56,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,WS,NGUYEN Thuy Linh Rank 34 Elo 1955 (+32),21-16 / 21-19,Natsuki NIDAIRA Rank 22 Elo 2009 (-31),48,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,MS,Yushi TANAKA Rank 27 Elo 2008 (+38),19-21 / 21-16 / 21-13,LEI Lan Xi Rank 22 Elo 2166 (-37),70,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,WD,Treesa J.. / GAYATRI.. (6) Rank 11 Elo 1951 (+8),21-10 / 21-10,Ornnicha .. / Sukitta SU.. Rank 42 Elo 1647 (-14),30,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,MD,Ben LANE / Sean VEN.. Rank 13 Elo 1994 (+32),23-21 / 19-21 / 21-11,HE Ji Ting / REN Xian.. (6) Rank 7 Elo 2071 (-32),71,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,XD,LU Ming .. / HUNG En-.. Rank 51 Elo 1690 (+74),28-26 / 14-21 / 24-22,HOO Pan.. / CHENG S.. Rank 20 Elo 2048 (-46),66,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,WD,HSU Yin-.. / LIN Jhih Y.. Rank 26 Elo 1795 (+36),21-17 / 21-10,TENG Ch.. / YANG Ch.. Rank 67 Elo 1834 (-34),26,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,XD,Callum H.. / Estelle VA.. Rank 35 Elo 1744 (+9),15-21 / 21-11 / 21-6,Oleksii TI.. / Yevheniia .. Rank 56 Elo 1399 (-23),35,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,MS,SHI Yu Qi (1) Rank 1 Elo 2464 (+6),21-16 / 20-22 / 21-16,Kenta NISHIMOTO Rank 15 Elo 2120 (-6),77,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,MS,CHOU Tien Chen Rank 9 Elo 2224 (+12),21-14 / 21-17,SU Li Yang Rank 33 Elo 2013 (-12),50,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,XD,Dejan FE.. / Gloria E.. (5) Rank 8 Elo 1981 (+10),21-12 / 21-13,WONG Ti.. / LIM Chiew.. Rank 33 Elo 1732 (-14),34,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,MD,LEE Jhe-.. / YANG Po.. (8) Rank 10 Elo 1952 (+14),21-18 / 16-21 / 21-16,CHIANG .. / WU Hsua.. Rank 52 Elo 1772 (-18),49,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,WS,ZHANG Beiwen Rank 15 Elo 2068 (+31),21-14 / 20-22 / 21-14,Nozomi OKUHARA Rank 19 Elo 2138 (-31),48,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2025-01-07,Round 1,WS,LIN Hsiang Ti Rank 37 Elo 1939 (+0),W.O.,Busanan ONGBAMRU.. (5) Rank 10 Elo 2088 (-0),0,https://badmintonranks.com/tournament?id=14377,8,Malaysia_Open_2025
2024-01-14,Final,MD,LIANG W.. / WANG C.. (1) Rank 1 Elo 2265 (+29),9-21 / 21-18 / 21-17,Satwiksai.. / Chirag S.. (2) Rank 2 Elo 2278 (-29),58,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-14,Final,MS,Anders ANTONSEN Rank 9 Elo 2369 (+32),21-14 / 21-13,SHI Yu Qi (7) Rank 6 Elo 2425 (-32),55,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-14,Final,WD,LIU Shen.. / TAN Ning (8) Rank 8 Elo 2283 (+20),21-18 / 21-18,ZHANG .. / ZHENG .. (5) Rank 7 Elo 2193 (-21),52,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-14,Final,WS,AN Se Young (1) Rank 1 Elo 2668 (+19),10-21 / 21-10 / 21-18,TAI Tzu Ying (4) Rank 4 Elo 2561 (-19),58,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-14,Final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2236 (+23),21-18 / 21-15,KIM Won .. / JEONG .. (7) Rank 7 Elo 2176 (-23),37,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,MD,LIANG W.. / WANG C.. (1) Rank 1 Elo 2247 (+18),21-12 / 19-21 / 21-13,Takuro H.. / Yugo KO.. (7) Rank 7 Elo 2136 (-19),50,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,MS,SHI Yu Qi (7) Rank 6 Elo 2383 (+42),21-12 / 19-21 / 21-17,Viktor AXELSEN (1) Rank 1 Elo 2590 (-41),70,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,MD,Satwiksai.. / Chirag S.. (2) Rank 2 Elo 2251 (+27),21-18 / 22-20,KANG Mi.. / SEO Seu.. (6) Rank 3 Elo 2248 (-27),47,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,MS,Anders ANTONSEN Rank 9 Elo 2356 (+13),21-16 / 21-7,LIN Chun-Yi Rank 21 Elo 2164 (-13),41,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,WD,LIU Shen.. / TAN Ning (8) Rank 8 Elo 2268 (+15),21-11 / 21-16,Rin IWAN.. / Kie NAKA.. Rank 15 Elo 2091 (-14),47,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,WS,AN Se Young (1) Rank 1 Elo 2663 (+5),21-17 / 21-11,ZHANG Yi Man Rank 17 Elo 2239 (-4),36,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,WD,ZHANG .. / ZHENG .. (5) Rank 7 Elo 2151 (+42),21-17 / 21-17,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2361 (-41),45,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2206 (+30),21-15 / 12-21 / 21-15,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2253 (-31),50,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,WS,TAI Tzu Ying (4) Rank 4 Elo 2529 (+32),17-21 / 21-15 / 21-18,CHEN Yu Fei (2) Rank 2 Elo 2599 (-32),72,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-13,Semi final,XD,KIM Won .. / JEONG .. (7) Rank 7 Elo 2159 (+17),21-16 / 21-16,HEE Yon.. / TAN Wei .. Rank 22 Elo 2016 (-18),41,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-12,Quarter final,MD,KANG Mi.. / SEO Seu.. (6) Rank 3 Elo 2227 (+21),16-21 / 21-18 / 21-13,Aaron CH.. / SOH Wo.. (3) Rank 4 Elo 2156 (-21),64,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
2024-01-12,Quarter final,MS,SHI Yu Qi (7) Rank 6 Elo 2367 (+16),8-21 / 21-11 / 21-10,LU Guang Zu Rank 19 Elo 2230 (-16),61,https://badmintonranks.com/tournament?id=10911,1,Malaysia_Open_2024
